fish_table_id,anem_table_id,fish_spp,sample_id,recap,tag_id,color,sex,size,fish_obs_time,fish_notes,dive_table_id,anem_obs,anem_obs_time,anem_id,old_anem_id,anem_spp,anem_dia,dive_type,date,site,gps,gen_id,fish_indiv,ligation_id,lat,lon
204,127,APCL,APCL12_087,NA,NA,O,M,10.7,NA,#87 has orange-edged tail with streamers,9,NA,12:11:00,NA,NA,ENQD,20,E,2012-05-09,Palanas,1,136,136,L2365,NA,NA
869,796,APCL,APCL13_136,NA,NA,YP,F,12.1,NA,136 has very pointed tail, has streamers.,33,75,09:51:15,75,NA,HECR,50,C,2013-05-26,Tamakin Dacot,1,137,137,L0433,NA,NA
869,796,APCL,APCL13_136,NA,NA,YP,F,12.1,NA,136 has very pointed tail, has streamers.,33,75,09:51:15,75,NA,HECR,50,C,2013-05-26,Tamakin Dacot,1,137,137,L0175,NA,NA
229,158,APCL,APCL12_099,NA,NA,O,M,9.4,NA,Both had orange-edged tails,10,NA,14:17:00,NA,NA,HECR,30,E,2012-05-09,Wangag,1,138,138,L1764,NA,NA
411,350,APCL,APCL12_204,NA,NA,Y,J,5,NA,NA,16,NA,12:03:00,NA,NA,HECR,20,E,2012-05-11,Poroc San Flower,1,139,139,L2430,NA,NA
283,264,APCL,APCL12_126,NA,NA,NA,NA,4.9,NA,NA,12,NA,09:07:00,NA,NA,HECR,30,E,2012-05-10,Cabatoan,1,140,140,L2369,NA,NA
80,41,APCL,APCL12_037,NA,NA,NA,NA,9.1,NA,Time is VERY approximate. A vague guess long after the fact, given difficulties communicating with Gerry from the surface.,5,NA,10:30:00,NA,NA,HECR,NA,D,2012-05-08,Palanas,1,141,141,L1734,NA,NA
90,45,APCL,APCL12_047,NA,NA,NA,NA,9.2,NA,I messed up somewhere here, since #47 was written twice (but only had one fin in it). I may have written a number down, but not added a fin to the tube (the 12:38 anemone?). From 49 and onwards, I checked tubes carefully. - MLP

Changed fin_id and sample_id from APCL12_047 to NULL on the 8.1cm fish (fish_table_id 91).   Malin wrote 47 down twice but only collected one sample. There are not 2 tubes labeled 47.  Had to guess which of these fish represents the fin clip.  Could be either.  This was a day when Gerry was bringing fish up to Malin on a boat and things were hectic. - MRS
,6,NA,12:38:00,NA,NA,MADO,NA,D,2012-05-08,Palanas,1,142,142,L2360,NA,NA
405,346,APCL,APCL12_200,NA,NA,Y,J,5.8,NA,NA,15,NA,10:47:00,NA,NA,HECR,20,E,2012-05-11,Poroc Rose,1,143,143,L2384,NA,NA
323,287,APCL,APCL12_143,NA,NA,Y,J,4.6,NA,#142 had orange-edged tail, #143 was yellow,12,NA,10:26:00,NA,NA,HECR,35,E,2012-05-10,Cabatoan,1,144,144,L2424,NA,NA
107,60,APCL,APCL12_056,NA,NA,NA,NA,5.7,NA,This fin clip and 58 could be mixed up.,8,NA,09:18:00,NA,NA,HECR,30,E,2012-05-09,Palanas,1,145,145,L2470,NA,NA
66,32,APCL,APCL12_030,NA,NA,NA,NA,10.4,NA,NA,4,NA,15:31:00,NA,NA,HECR,40,E,2012-05-06,Visca,1,146,146,L2345,NA,NA
1959,1805,APCL,APCL14_560,NA,NA,O,M,7.8,NA,Tube 560 was originally labeled as 54b,72,411,16:27:00,409,NA,HECR,30,C,2014-06-12,Sitio Baybayon,1,147,147,L2289,NA,NA
261,222,APCL,APCL12_115,NA,NA,W,J,4.8,NA,White edge on tail,10,NA,15:14:00,NA,NA,HECR,25,E,2012-05-09,Wangag,1,148,148,L2216,NA,NA
7777,7531,APCL,APCL16_414,N,NA,YR,J,4.1,NA,NA,322,1361,11:27:00,2423,1361,HECR,30,C,2016-05-31,N. Magbangon,3,149,149,L5145,NA,NA
221,148,APCL,APCL12_097,NA,NA,O,M,9.7,NA,#97 has orange-edged tail, #98 has yellow tail,9,NA,13:01:00,NA,NA,HECR,30,E,2012-05-09,Palanas,1,150,150,L2366,NA,NA
922,830,APCL,APCL13_168,NA,NA,YR,J,6.5,NA,NA,35,91,14:56:00,91,NA,HECR,30,C,2013-05-26,Sitio Baybayon,1,151,151,L1113,NA,NA
922,830,APCL,APCL13_168,NA,NA,YR,J,6.5,NA,NA,35,91,14:56:00,91,NA,HECR,30,C,2013-05-26,Sitio Baybayon,1,151,151,L0207,NA,NA
6228,6583,APCL,APCL15_089,NA,NA,YR,J,4.4,NA,NA,264,390,14:07:00,389,NA,HECR,10,C,2015-06-05,Cabatoan,3,152,152,L3038,NA,NA
6038,6457,APCL,APCL15_042,NA,NA,YR,J,3.5,NA,NA,258,1473,14:49:00,2059,NA,HECR,15,C,2015-06-01,Wangag,3,153,153,L2999,NA,NA
409,348,APCL,APCL12_203,NA,NA,Y,J,5.2,NA,NA,16,NA,11:54:00,NA,NA,HECR,25,E,2012-05-11,Poroc San Flower,1,154,154,L3042,NA,NA
136,81,APCL,APCL12_073,NA,NA,NA,NA,6.1,NA,#69 has orange-edged tail, #71 has yellow tail,8,NA,09:55:00,NA,NA,HECR,50,E,2012-05-09,Palanas,1,155,155,L2473,NA,NA
247,201,APCL,APCL12_116,NA,NA,Y,J,6.3,NA,Yellow tail,10,NA,14:49:00,NA,NA,HECR,30,E,2012-05-09,Wangag,1,156,156,L1773,NA,NA
367,312,APCL,APCL12_175,NA,NA,Y,J,6.5,NA,#174 had orange edges on tail, #175, #176 had yellow tail,587,NA,14:41:00,NA,NA,HECR,25,E,2012-05-10,N. Magbangon,1,157,157,L2428,NA,NA
7805,7602,APCL,APCL16_431,NA,NA,YR,J,4.3,NA,NA,323,522,14:20:00,2425,512,HECR,20,C,2016-05-31,N. Magbangon,3,158,158,L5158,NA,NA
164,99,APCL,APCL12_075,NA,NA,O,M,10.1,NA,10.1 had orange-edged tail, 11.8 had yellow tail,8,NA,10:39:00,NA,NA,HECR,30,E,2012-05-09,Palanas,1,159,159,L2419,NA,NA
238,187,APCL,APCL12_107,NA,NA,NA,NA,7.8,NA,NA,10,NA,14:33:00,NA,NA,HECR,15,E,2012-05-09,Wangag,1,160,160,L1767,NA,NA
6182,6566,APCL,APCL15_073,NA,NA,YR,J,5.8,NA,NA,262,693,15:15:00,682,NA,HECR,30,C,2015-06-04,N. Magbangon,3,161,161,L2889,NA,NA
419,358,APCL,APCL12_209,NA,NA,Y,J,6.4,NA,NA,16,NA,12:22:00,NA,NA,HECR,40,E,2012-05-11,Poroc San Flower,1,162,162,L2228,NA,NA
396,340,APCL,APCL12_194,NA,NA,O,M,8,NA,NA,15,NA,10:09:00,NA,NA,HECR,30,E,2012-05-11,Poroc Rose,1,163,163,L2278,NA,NA
6042,6461,APCL,APCL15_043,NA,NA,W,J,4.3,NA,NA,258,1119,15:16:00,1122,NA,HECR,30,C,2015-06-01,Wangag,3,164,164,L3110,NA,NA
268,236,APCL,APCL12_124,NA,NA,Y,J,4.1,NA,Yellow, rounded tail,10,NA,15:30:00,NA,NA,HECR,30,E,2012-05-09,Wangag,1,165,165,L2346,NA,NA
6617,6752,APCL,APCL15_151,NA,NA,YR,J,5,NA,NA,277,1584,10:51:00,2167,NA,HECR,15,C,2015-06-14,Sitio Baybayon,3,166,166,L2956,NA,NA
399,342,APCL,APCL12_195,NA,NA,Y,J,4.3,NA,NA,15,NA,10:17:00,NA,NA,HECR,10,E,2012-05-11,Poroc Rose,1,167,167,L2574,NA,NA
95,48,APCL,APCL12_051,NA,NA,NA,NA,11,NA,NA,7,NA,14:21:00,NA,NA,HECR,NA,D,2012-05-08,Palanas,1,168,168,L2202,NA,NA
63,31,APCL,APCL12_023,NA,NA,NA,NA,5.2,NA,Visca1 temperature logger,4,NA,15:22:00,NA,NA,HECR,40,E,2012-05-06,Visca,1,169,169,L2552,NA,NA
335,291,APCL,APCL12_153,NA,NA,O,M,9.9,NA,#151 had a yellow tail, #152 had a white patch, and #153 had orange edges,13,NA,11:37:00,NA,NA,ENQD,50,E,2012-05-10,S. Magbangon,1,170,170,L1777,NA,NA
350,299,APCL,APCL12_165,NA,NA,O,M,9.7,NA,#165 had orange-edged tail,13,NA,12:28:00,NA,NA,HECR,70,E,2012-05-10,S. Magbangon,1,171,171,L2381,NA,NA
5909,6361,APCL,APCL15_018,NA,NA,WR,J,4.5,NA,NA,253,1435,15:20:00,2022,NA,HECR,25,C,2015-05-30,Palanas,3,172,172,L2911,10.7409356092,124.791145948675
341,296,APCL,APCL12_164,NA,NA,O,M,9.2,NA,#161 had orange-edged tail, #162 had white patch, #163 was yellow, #164 had orange edges,13,NA,11:58:00,NA,NA,ENQD,20,E,2012-05-10,S. Magbangon,1,173,173,L2380,NA,NA
7866,7676,APCL,APCL16_461,N,NA,YR,J,4.1,NA,Old tag is unreadable,325,1820,12:45:00,2441,NA,HECR,30,C,2016-06-02,S. Magbangon,3,174,174,L5184,NA,NA
6243,6590,APCL,APCL15_093,NA,NA,W,J,5.5,NA,NA,264,875,14:43:00,2127,872,HECR,30,C,2015-06-05,Cabatoan,3,175,175,L2746,NA,NA
105,57,APCL,APCL12_061,NA,NA,NA,NA,4.8,NA,NA,8,NA,09:14:00,NA,NA,HECR,25,E,2012-05-09,Palanas,1,176,176,L2414,NA,NA
93,47,APCL,APCL12_049,NA,NA,NA,NA,9.4,NA,NA,7,NA,14:08:00,NA,NA,HECR,NA,D,2012-05-08,Palanas,1,177,177,L1756,NA,NA
908,821,APCL,APCL13_154,NA,NA,Y,J,5,NA,Unsure if I tagged the anemone... data sheet did not list a number, but 00085 was previous anem and 00087 was next one,34,86,12:38:45,86,NA,HECR,20,C,2013-05-26,Haina,1,178,178,L0436,NA,NA
908,821,APCL,APCL13_154,NA,NA,Y,J,5,NA,Unsure if I tagged the anemone... data sheet did not list a number, but 00085 was previous anem and 00087 was next one,34,86,12:38:45,86,NA,HECR,20,C,2013-05-26,Haina,1,178,178,L0192,NA,NA
123,73,APCL,APCL12_059,NA,NA,NA,NA,9.2,NA,NA,8,NA,09:36:00,NA,NA,HECR,40,E,2012-05-09,Palanas,1,179,179,L2363,NA,NA
260,221,APCL,APCL12_101,NA,NA,NA,NA,7.4,NA,NA,10,NA,15:09:00,NA,NA,HECR,30,E,2012-05-09,Wangag,1,180,180,L2367,NA,NA
6245,6591,APCL,APCL15_095,NA,NA,W,J,4.2,NA,NA,264,910,14:47:00,905,NA,HECR,5,C,2015-06-05,Cabatoan,3,181,181,L2742,NA,NA
6663,6771,APCL,APCL15_157,NA,NA,YR,J,4.3,NA,NA,278,1152,14:31:00,1153,NA,HECR,30,C,2015-06-14,Sitio Baybayon,3,182,182,L2966,NA,NA
5941,6383,APCL,APCL15_021,NA,NA,YR,J,4.1,NA,NA,255,1440,11:43:00,2026,NA,HECR,30,C,2015-05-31,Wangag,3,183,183,L2995,NA,NA
7965,7731,APCL,APCL16_529,N,NA,W,J,3.8,NA,NA,327,1851,15:00:00,2471,NA,HECR,20,C,2016-06-03,Wangag,3,184,184,L5237,NA,NA
998,878,APCL,APCL13_223,NA,NA,Y,J,2.5,NA,NA,37,121,12:16:15,121,NA,HECR,25,C,2013-05-27,Palanas,1,185,185,L0258,NA,NA
7681,7384,APCL,APCL16_335,N,NA,YR,J,3.7,NA,NA,318,1087,11:55:00,2406,1091,HECR,30,C,2016-05-29,N. Magbangon,3,186,186,L5083,NA,NA
263,228,APCL,APCL12_118,NA,NA,O,M,7.1,NA,Orange-edged tail,10,NA,15:20:00,NA,NA,HECR,25,E,2012-05-09,Wangag,1,187,187,L1774,NA,NA
6244,6590,APCL,APCL15_094,NA,NA,WR,J,4.1,NA,NA,264,875,14:43:00,2127,872,HECR,30,C,2015-06-05,Cabatoan,3,188,188,L2744,NA,NA
6641,6762,APCL,APCL15_155,NA,NA,YR,J,4.8,NA,NA,277,1589,11:49:00,2171,NA,HEMA,30,C,2015-06-14,Sitio Baybayon,3,189,189,L3068,NA,NA
258,218,APCL,APCL12_113,NA,NA,NA,NA,6.2,NA,NA,10,NA,15:05:00,NA,NA,HECR,20,E,2012-05-09,Wangag,1,190,190,L1772,NA,NA
141,84,APCL,APCL12_066,NA,NA,NA,NA,10.2,NA,#77 has orange-edged tail,8,NA,10:02:00,NA,NA,HECR,40,E,2012-05-09,Palanas,1,191,191,L2417,NA,NA
142,84,APCL,APCL12_076,NA,NA,NA,NA,2.9,NA,#77 has orange-edged tail,8,NA,10:02:00,NA,NA,HECR,40,E,2012-05-09,Palanas,1,192,192,L2564,NA,NA
239,187,APCL,APCL12_103,NA,NA,NA,NA,4.5,NA,NA,10,NA,14:33:00,NA,NA,HECR,15,E,2012-05-09,Wangag,1,193,193,L2270,NA,NA
79,40,APCL,APCL12_036,NA,NA,NA,NA,9.5,NA,NA,5,NA,09:59:00,NA,NA,HECR,NA,D,2012-05-08,Palanas,1,194,194,L2355,NA,NA
6186,6570,APCL,APCL15_075,NA,NA,W,J,5.1,NA,NA,262,1538,15:26:00,2123,NA,HECR,30,C,2015-06-04,N. Magbangon,3,195,195,L3044,NA,NA
328,289,APCL,APCL12_145,NA,NA,O,M,9.1,NA,#144 had a yellow tail, #145 had orange edges,13,NA,11:15:00,NA,NA,HECR,25,E,2012-05-10,S. Magbangon,1,196,196,L2567,NA,NA
76,38,APCL,APCL12_033,NA,NA,NA,NA,7.7,NA,NA,5,NA,09:43:00,NA,NA,HECR,NA,D,2012-05-08,Palanas,1,197,197,L2465,NA,NA
108,61,APCL,APCL12_060,NA,NA,NA,NA,9,NA,Pointed tail,8,NA,09:21:00,NA,NA,HECR,40,E,2012-05-09,Palanas,1,198,198,L2413,NA,NA
274,257,APCL,APCL12_119,NA,NA,NA,NA,5.3,NA,NA,10,NA,15:42:00,NA,NA,HECR,20,E,2012-05-09,Wangag,1,199,199,L2218,NA,NA
406,346,APCL,APCL12_201,NA,NA,O,M,8,NA,NA,15,NA,10:47:00,NA,NA,HECR,20,E,2012-05-11,Poroc Rose,1,200,200,L2282,NA,NA
7772,7491,APCL,APCL16_409,N,NA,O,M,7.5,NA,Fish 409 was tagged but escaped before it could be scanned,322,1801,10:56:00,2422,NA,HECR,30,C,2016-05-31,N. Magbangon,3,201,201,L5140,NA,NA
5880,6345,APCL,APCL15_014,NA,NA,YR,J,5.2,NA,NA,253,360,14:13:00,910,360,MADO,25,C,2015-05-30,Palanas,3,202,202,L2898,10.740470790775,124.791159736925
342,297,APCL,APCL12_155,NA,NA,Y,J,6.3,NA,#155, #156, #157, #158, #160 had yellow tails, #159 had orange edges,13,NA,11:58:00,NA,NA,ENQD,20,E,2012-05-10,S. Magbangon,1,203,203,L2568,NA,NA
314,283,APCL,APCL12_136,NA,NA,NA,NA,4.6,NA,#135 had a yellow tail, #137 had orange edges,12,NA,10:04:00,NA,NA,HECR,30,E,2012-05-10,Cabatoan,1,204,204,L2566,NA,NA
5979,6413,APCL,APCL15_026,NA,NA,W,J,4.4,NA,NA,256,1457,15:20:00,2042,NA,HECR,25,C,2015-05-31,Wangag,3,205,205,L2894,NA,NA
5862,6338,APCL,APCL15_010,NA,NA,YR,J,4.8,NA,NA,252,363,12:17:00,428,NA,HECR,30,C,2015-05-30,Palanas,3,206,206,L2923,NA,NA
160,95,APCL,APCL12_067,NA,NA,NA,NA,3.8,NA,10.1 had yellow rounded tail, 8.4 had orange-edged tail,8,NA,10:28:00,NA,NA,HECR,30,E,2012-05-09,Palanas,1,207,207,L2471,NA,NA
420,358,APCL,APCL12_210,NA,NA,O,M,7.5,NA,NA,16,NA,12:22:00,NA,NA,HECR,40,E,2012-05-11,Poroc San Flower,1,208,208,L2229,NA,NA
195,121,APCL,APCL12_086,NA,NA,NA,NA,6.6,NA,#84 has yellow tail,9,NA,11:48:00,NA,NA,HECR,30,E,2012-05-09,Palanas,1,209,209,L2266,NA,NA
7776,7531,APCL,APCL16_413,N,NA,YR,J,4.7,NA,NA,322,1361,11:27:00,2423,1361,HECR,30,C,2016-05-31,N. Magbangon,3,210,210,L5144,NA,NA
70,34,APCL,APCL12_024,NA,NA,NA,NA,10.2,NA,NA,4,NA,15:36:00,NA,NA,HECR,40,E,2012-05-06,Visca,1,211,211,L2553,NA,NA
7916,7696,APCL,APCL16_504,N,NA,YR,J,4.7,NA,NA,326,1834,10:47:00,2453,NA,HECR,30,C,2016-06-03,S. Magbangon,3,212,212,L5215,NA,NA
5919,6367,APCL,APCL15_019,NA,NA,YR,J,4.2,NA,NA,253,885,15:55:00,881,NA,STME,15,C,2015-05-30,Palanas,3,213,213,L3051,NA,NA
924,833,APCL,APCL13_164,NA,NA,O,M,9.6,NA,NA,35,92,15:00:30,92,NA,HECR,30,C,2013-05-26,Sitio Baybayon,1,214,214,L0439,NA,NA
924,833,APCL,APCL13_164,NA,NA,O,M,9.6,NA,NA,35,92,15:00:30,92,NA,HECR,30,C,2013-05-26,Sitio Baybayon,1,214,214,L0203,NA,NA
924,833,APCL,APCL13_164,NA,NA,O,M,9.6,NA,NA,35,92,15:00:30,92,NA,HECR,30,C,2013-05-26,Sitio Baybayon,1,214,214,L0202,NA,NA
837,778,APCL,APCL13_126,NA,NA,O,M,11.1,NA,NA,31,68,13:17:15,68,NA,HECR,50,C,2013-05-25,Elementary School,1,215,215,L1089,NA,NA
837,778,APCL,APCL13_126,NA,NA,O,M,11.1,NA,NA,31,68,13:17:15,68,NA,HECR,50,C,2013-05-25,Elementary School,1,215,215,L0165,NA,NA
82,42,APCL,APCL12_039,NA,NA,NA,NA,5.7,NA,NA,6,NA,11:38:00,NA,NA,HECR,NA,D,2012-05-08,Palanas,1,216,216,L2406,NA,NA
345,297,APCL,APCL12_158,NA,NA,Y,J,5.7,NA,#155, #156, #157, #158, #160 had yellow tails, #159 had orange edges,13,NA,11:58:00,NA,NA,ENQD,20,E,2012-05-10,S. Magbangon,1,217,217,L2479,NA,NA
62,31,APCL,APCL12_022,NA,NA,NA,NA,10.6,NA,Visca1 temperature logger,4,NA,15:22:00,NA,NA,HECR,40,E,2012-05-06,Visca,1,897,897,L1733,NA,NA
179,109,APCL,APCL12_072,NA,NA,NA,NA,3.7,NA,NA,9,NA,11:41:00,NA,NA,HECR,30,E,2012-05-09,Palanas,1,219,219,L2418,NA,NA
94,48,APCL,APCL12_050,NA,NA,NA,NA,9.6,NA,NA,7,NA,14:21:00,NA,NA,HECR,NA,D,2012-05-08,Palanas,1,220,220,L0021,NA,NA
94,48,APCL,APCL12_050,NA,NA,NA,NA,9.6,NA,NA,7,NA,14:21:00,NA,NA,HECR,NA,D,2012-05-08,Palanas,1,220,220,L0022,NA,NA
94,48,APCL,APCL12_050,NA,NA,NA,NA,9.6,NA,NA,7,NA,14:21:00,NA,NA,HECR,NA,D,2012-05-08,Palanas,1,220,220,L1757,NA,NA
61,30,APCL,APCL12_028,NA,NA,NA,NA,11,NA,NA,4,NA,15:16:00,NA,NA,????,NA,E,2012-05-06,Visca,1,221,221,L2464,NA,NA
131,79,APCL,APCL12_070,NA,NA,NA,NA,8.8,NA,#56 has a blunt tail,8,NA,09:47:00,NA,NA,????,NA,E,2012-05-09,Palanas,1,222,222,L2264,NA,NA
315,283,APCL,APCL12_137,NA,NA,O,M,9,NA,#135 had a yellow tail, #137 had orange edges,12,NA,10:04:00,NA,NA,HECR,30,E,2012-05-10,Cabatoan,1,223,223,L2475,NA,NA
414,353,APCL,APCL12_205,NA,NA,W,J,5.7,NA,NA,16,NA,12:07:00,NA,NA,HECR,20,E,2012-05-11,Poroc San Flower,1,224,224,L2227,NA,NA
414,353,APCL,APCL12_205,NA,NA,W,J,5.7,NA,NA,16,NA,12:07:00,NA,NA,HECR,20,E,2012-05-11,Poroc San Flower,1,224,224,L5176,NA,NA
124,73,APCL,APCL12_055,NA,NA,NA,NA,4.8,NA,NA,8,NA,09:36:00,NA,NA,HECR,40,E,2012-05-09,Palanas,1,225,225,L2361,NA,NA
75,38,APCL,APCL12_032,NA,NA,NA,NA,10.4,NA,NA,5,NA,09:43:00,NA,NA,HECR,NA,D,2012-05-08,Palanas,1,226,226,L2259,NA,NA
404,345,APCL,APCL12_199,NA,NA,W,J,5.6,NA,NA,15,NA,10:41:00,NA,NA,HECR,15,E,2012-05-11,Poroc Rose,1,227,227,L2281,NA,NA
271,241,APCL,APCL12_125,NA,NA,O,M,10.3,NA,Orange-edged tail,10,NA,15:33:00,NA,NA,HECR,30,E,2012-05-09,Wangag,1,228,228,L2222,NA,NA
395,340,APCL,APCL12_193,NA,NA,Y,J,5.5,NA,NA,15,NA,10:09:00,NA,NA,HECR,30,E,2012-05-11,Poroc Rose,1,229,229,L2383,NA,NA
6657,6769,APCL,APCL15_156,NA,NA,YR,J,4.1,NA,NA,278,567,14:13:00,1009,NA,HECR,30,C,2015-06-14,Sitio Baybayon,3,230,230,L2967,NA,NA
6581,6736,APCL,APCL15_148,NA,NA,YR,J,5.7,NA,NA,277,1012,09:41:00,1019,NA,HECR,10,C,2015-06-14,Sitio Baybayon,3,231,231,L2948,NA,NA
6025,6448,APCL,APCL15_040,NA,NA,W,J,4.7,NA,NA,258,1471,13:57:00,2057,NA,MADO,35,C,2015-06-01,Wangag,3,232,232,L3022,NA,NA
317,284,APCL,APCL12_139,NA,NA,O,M,9.8,NA,#138 had a yellow tail, #139 had orange edges,12,NA,10:11:00,NA,NA,HECR,50,E,2012-05-10,Cabatoan,1,962,962,L2374,NA,NA
6044,6463,APCL,APCL15_044,NA,NA,B,J,4.3,NA,NA,258,1475,15:23:00,2061,NA,HECR,30,C,2015-06-01,Wangag,3,234,234,L2993,NA,NA
201,125,APCL,APCL12_088,NA,NA,O,M,9.1,NA,#88 has oranged-edged tail, #81 has yellow tail,9,NA,12:03:00,NA,NA,HECR,50,E,2012-05-09,Palanas,1,235,235,L1760,NA,NA
212,132,APCL,APCL12_093,NA,NA,O,M,8.6,NA,I wrote #93 again (see 12:19). Which is right? #95 has yellow tail, #93 has orange edges,9,NA,12:33:00,NA,NA,HECR,30,E,2012-05-09,Palanas,1,236,236,L1762,NA,NA
423,360,APCL,APCL12_212,NA,NA,Y,J,5.8,NA,NA,16,NA,12:29:00,NA,NA,HECR,50,E,2012-05-11,Poroc San Flower,1,237,237,L2288,NA,NA
6579,6735,APCL,APCL15_147,NA,NA,YR,J,5.8,NA,NA,277,1150,09:38:00,1151,NA,HECR,15,C,2015-06-14,Sitio Baybayon,3,238,238,L2840,NA,NA
89,45,APCL,APCL12_046,NA,NA,NA,NA,7.7,NA,I messed up somewhere here, since #47 was written twice (but only had one fin in it). I may have written a number down, but not added a fin to the tube (the 12:38 anemone?). From 49 and onwards, I checked tubes carefully.,6,NA,12:38:00,NA,NA,MADO,NA,D,2012-05-08,Palanas,1,239,239,L2411,NA,NA
140,84,APCL,APCL12_077,NA,NA,O,M,8,NA,#77 has orange-edged tail,8,NA,10:02:00,NA,NA,HECR,40,E,2012-05-09,Palanas,1,460,460,L2265,NA,NA
6154,6545,APCL,APCL15_069,NA,NA,W,J,5.7,NA,NA,261,1523,11:34:00,2108,NA,HECR,25,C,2015-06-04,N. Magbangon,3,241,241,L2982,NA,NA
6188,6572,APCL,APCL15_076,NA,NA,W,J,4.4,NA,NA,262,1379,15:28:00,1379,NA,HECR,30,C,2015-06-04,N. Magbangon,3,242,242,L3076,NA,NA
121,72,APCL,APCL12_057,NA,NA,NA,NA,3.1,NA,NA,8,NA,09:34:00,NA,NA,HECR,20,E,2012-05-09,Palanas,1,243,243,L2562,NA,NA
400,343,APCL,APCL12_196,NA,NA,W,J,5.6,NA,NA,15,NA,10:28:00,NA,NA,HECR,20,E,2012-05-11,Poroc Rose,1,244,244,L2429,NA,NA
6230,6584,APCL,APCL15_090,NA,NA,YR,J,5.6,NA,NA,264,189,14:10:00,906,NA,HECR,15,C,2015-06-05,Cabatoan,3,245,245,L3086,NA,NA
7971,7747,APCL,APCL16_538,N,NA,YR,J,3.5,NA,NA,328,608,09:40:00,2473,597,HECR,25,C,2016-06-04,Wangag,3,246,246,L5245,NA,NA
6132,6528,APCL,APCL15_064,NA,NA,YR,J,5.3,NA,NA,261,1510,10:18:00,2095,NA,HECR,15,C,2015-06-04,N. Magbangon,3,247,247,L2981,NA,NA
134,81,APCL,APCL12_069,NA,NA,O,M,9.4,NA,#69 has orange-edged tail, #71 has yellow tail,8,NA,09:55:00,NA,NA,HECR,50,E,2012-05-09,Palanas,1,248,248,L2263,NA,NA
353,302,APCL,APCL12_166,NA,NA,Y,J,4.5,NA,#166 had yellow tail,14,NA,14:02:00,NA,NA,HECR,30,E,2012-05-10,S. Magbangon,1,249,249,L2276,NA,NA
151,90,APCL,APCL12_079,NA,NA,NA,NA,6.1,NA,NA,8,NA,10:13:00,NA,NA,HEAR,20,E,2012-05-09,Palanas,1,250,250,L2565,NA,NA
318,285,APCL,APCL12_140,NA,NA,O,M,9,NA,#140 had orange-edged tal, #141 had a yellow tail,12,NA,10:20:00,NA,NA,HECR,25,E,2012-05-10,Cabatoan,1,251,251,L2423,NA,NA
7682,7385,APCL,APCL16_336,NA,NA,YR,J,3.8,NA,NA,318,1786,12:02:00,2407,NA,HECR,15,C,2016-05-29,N. Magbangon,3,252,252,L5084,NA,NA
83,43,APCL,APCL12_040,NA,NA,NA,NA,10.9,NA,NA,6,NA,11:55:00,NA,NA,HECR,NA,D,2012-05-08,Palanas,1,253,253,L2356,NA,NA
366,312,APCL,APCL12_174,NA,NA,O,M,7.7,NA,#174 had orange edges on tail, #175, #176 had yellow tail,587,NA,14:41:00,NA,NA,HECR,25,E,2012-05-10,N. Magbangon,1,254,254,L2382,NA,NA
346,297,APCL,APCL12_159,NA,NA,O,M,8.7,NA,#155, #156, #157, #158, #160 had yellow tails, #159 had orange edges,13,NA,11:58:00,NA,NA,ENQD,20,E,2012-05-10,S. Magbangon,1,255,255,L2275,NA,NA
198,123,APCL,APCL12_089,NA,NA,O,M,9,NA,#82 has yellow tail, #89 has orange-edged tail,9,NA,11:53:00,NA,NA,MADO,30,E,2012-05-09,Palanas,1,256,256,L2267,NA,NA
84,43,APCL,APCL12_041,NA,NA,NA,NA,10.2,NA,NA,6,NA,11:55:00,NA,NA,HECR,NA,D,2012-05-08,Palanas,1,257,257,L2357,NA,NA
7780,7531,APCL,APCL16_416,N,NA,YR,J,3.7,NA,NA,322,1361,11:27:00,2423,1361,HECR,30,C,2016-05-31,N. Magbangon,3,258,258,L5146,NA,NA
417,357,APCL,APCL12_207,NA,NA,Y,J,3.8,NA,NA,16,NA,12:16:00,NA,NA,HECR,20,E,2012-05-11,Poroc San Flower,1,259,259,L2285,NA,NA
85,44,APCL,APCL12_042,NA,NA,NA,NA,10,NA,NA,6,NA,12:14:00,NA,NA,HECR,NA,D,2012-05-08,Palanas,1,260,260,L2358,NA,NA
356,305,APCL,APCL12_169,NA,NA,W,J,5.9,NA,#169 had white patch on tail,14,NA,14:12:00,NA,NA,HECR,15,E,2012-05-10,S. Magbangon,1,261,261,L2427,NA,NA
6622,6754,APCL,APCL15_152,NA,NA,YR,J,4.6,NA,NA,277,550,11:11:00,539,NA,HECR,30,C,2015-06-14,Sitio Baybayon,3,262,262,L3036,NA,NA
338,296,APCL,APCL12_161,NA,NA,O,M,9,NA,#161 had orange-edged tail, #162 had white patch, #163 was yellow, #164 had orange edges,13,NA,11:58:00,NA,NA,ENQD,20,E,2012-05-10,S. Magbangon,1,263,263,L2426,NA,NA
6670,6775,APCL,APCL15_158,NA,NA,YR,J,5.3,NA,NA,278,573,14:54:00,562,NA,HECR,30,C,2015-06-14,Sitio Baybayon,3,264,264,L2962,NA,NA
97,49,APCL,APCL12_053,NA,NA,NA,NA,10.1,NA,NA,7,NA,14:42:00,NA,NA,HECR,NA,D,2012-05-08,Palanas,1,265,265,L2204,NA,NA
7710,7400,APCL,APCL16_361,N,NA,YR,J,4.6,NA,NA,320,NA,10:36:00,NA,NA,HECR,30,C,2016-05-30,N. Magbangon,3,266,266,L5105,NA,NA
